debugbJdGx:debuglTrWx,1,1486416625650,"{""action"": ""NextPage"", ""indexOf"": 0, ""viewTime"": 1318, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-1.html""}"
debugbJdGx:debuglTrWx,2,1486416626601,"{""action"": ""NextPage"", ""indexOf"": 1, ""viewTime"": 948, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-2.html""}"
debugbJdGx:debuglTrWx,3,1486416628597,"{""action"": ""NextPage"", ""indexOf"": 2, ""viewTime"": 1994, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-3.html""}"
debugbJdGx:debuglTrWx,4,1486416629728,"{""action"": ""FinishInstructions"", ""indexOf"": 3, ""viewTime"": 1130, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugbJdGx:debuglTrWx,5,1486416729244,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugbJdGx:debuglTrWx,6,1486416730321,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1072, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugbJdGx:debuglTrWx,7,1486417468694,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugbJdGx:debuglTrWx,8,1486417469695,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 997, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugbJdGx:debuglTrWx,9,1486418553655,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""], ""action"": ""Begin""}"
debugbJdGx:debuglTrWx,10,1486418554446,"{""phase"": ""INSTRUCTIONS"", ""indexOf"": 0, ""viewTime"": 784, ""action"": ""FinishInstructions"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,0,1487358951495,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,1,1487358952701,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1200, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,2,1487359355186,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,3,1487359356471,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1281, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,4,1487359381907,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,5,1487359382731,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 820, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,6,1487360428387,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,7,1487360429211,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 819, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,8,1487360916571,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,9,1487360935346,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 18771, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,10,1487361461722,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,11,1487361462860,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1134, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,12,1487361475997,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,13,1487361476748,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 747, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,14,1487361501895,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,15,1487361503442,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1543, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,16,1487361554394,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,17,1487361555358,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 960, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,18,1487362832290,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,19,1487362833404,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1110, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,20,1487362995221,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,21,1487362996350,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1125, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,22,1487363158172,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,23,1487363158972,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 795, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,24,1487363225944,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,25,1487363226753,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 804, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,26,1487363405233,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,27,1487363406259,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1022, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,28,1487363809097,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,29,1487363810090,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 989, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,30,1487363952475,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,31,1487363953341,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 861, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,32,1487363963319,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,33,1487363964249,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 929, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,34,1487364299147,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,35,1487364300021,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 870, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,36,1487365016868,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,37,1487365017605,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 733, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,38,1487365385970,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,39,1487365390962,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 4988, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,40,1487365470344,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,41,1487365471249,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 901, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,42,1487366125177,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,43,1487366126028,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 847, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,44,1487366234827,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,45,1487366235817,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 986, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,46,1487366355154,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,47,1487366356227,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1069, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,48,1487366471908,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,49,1487366472795,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 882, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,50,1487366699809,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,51,1487366700895,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 1081, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,52,1487367023119,"{""action"": ""Begin"", ""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""]}"
debugXODvU:debugrap31,53,1487367023872,"{""action"": ""FinishInstructions"", ""indexOf"": 0, ""viewTime"": 749, ""phase"": ""INSTRUCTIONS"", ""template"": ""instructions/instruct-ready.html""}"
debugXODvU:debugrap31,54,1487367125438,"{""phase"": ""INSTRUCTIONS"", ""templates"": [""instructions/instruct-ready.html""], ""action"": ""Begin""}"
